,negative,positive
disn,2.5,0.0
disney,2.785345075685467,4.0019613898255475
disneyesqu,3.321928094887363,3.321928094887363
disneyfi,8.003922779651097,1.6609640474436815
disneyish,2.5,0.0
disneyland,4.1145820804822515,2.717562737549928
disneylik,0.0,2.5
disneyworld,5.0,0.0
disobedi,12.5,0.0
disobey,4.507575551943847,2.51294159473206
disord,8.776290847640777,1.5702972679322118
disorgan,6.261707715779571,1.9535700439406751
disorganis,5.678873587267573,2.095903274289385
disori,4.899079389427794,2.3475901497877913
disorient,6.8433137786230045,1.8380053935977752
disov,2.5,0.0
disown,2.5642927228407246,4.400560461481861
dispar,2.19330974196567,5.345117011325181
disparag,1.3506893502198491,11.474446170085354
dispassion,8.003922779651097,1.6609640474436815
dispatch,5.42861200933946,2.1676598747022817
dispel,3.5211682165513474,3.137168659354725
dispens,5.233727405272131,2.2289948153838415
dispenza,2.5,0.0
dispers,8.003922779651097,1.6609640474436815
dispic,0.0,2.5
dispirit,2.095903274289385,5.678873587267573
dispis,2.5,0.0
dispit,0.0,2.5
displac,2.3475901497877913,4.899079389427794
display,2.4803276803010137,4.57885736477403
displeas,3.0212099296053805,3.662986595046085
displeasur,0.0,5.0
disport,0.0,2.5
dispos,4.4052156897242165,2.561996394153202
disposit,2.5,0.0
dispossess,2.51294159473206,4.507575551943847
disproport,3.321928094887363,3.321928094887363
disproportion,3.321928094887363,3.321928094887363
disprov,9.740670059931523,1.4777736715355747
disproven,7.5,0.0
disput,3.798794064681797,2.9203673004336506
disqualifi,3.321928094887363,3.321928094887363
disquiet,1.6609640474436815,8.003922779651097
disregard,2.7033508853505657,4.139196067366787
disreguard,2.5,0.0
disrepect,2.5,0.0
disreput,0.0,10.0
disrespect,5.924450682790842,2.0321138582813814
disrob,7.075680991593563,1.797583146976218
disrupt,3.171880042295375,3.481388534756018
diss,3.0815587699515854,3.5873976034096917
dissabordin,0.0,2.5
dissapear,3.321928094887363,3.321928094887363
dissapiont,0.0,2.5
dissapoint,8.776290847640777,1.5702972679322118
dissappear,2.5,0.0
dissappoint,8.003922779651097,1.6609640474436815
dissasatisfi,0.0,2.5
dissatisfact,2.5,0.0
dissatisfi,3.662986595046085,3.0212099296053805
dissaud,2.5,0.0
dissect,1.8041188445325964,7.036962827935077
dissembl,0.0,2.5
dissemin,2.717562737549928,4.1145820804822515
dissent,10.318851158516171,1.4306765580733931
disservic,3.9173823267621817,2.8394367936337863
dissi,2.5,0.0
dissid,5.678873587267573,2.095903274289385
dissilus,5.0,0.0
dissimilar,1.6609640474436815,8.003922779651097
dissip,3.103476471903321,3.5609161165707097
disslik,0.0,2.5
dissoci,12.62925313651334,1.285097208938469
dissolut,1.6609640474436815,8.003922779651097
dissolv,2.945610068724436,3.7636144048142066
disson,0.0,2.5
disspoint,2.5,0.0
dissuad,3.9173823267621817,2.8394367936337863
distaff,5.678873587267573,2.095903274289385
distanc,2.644131960536996,4.245771638754643
distant,2.0553196318580507,5.832391011815722
distanti,0.0,2.5
distas,2.5,0.0
distast,9.607200238251849,1.4894550691169972
distasteful,2.5,0.0
distateful,2.5,0.0
distend,10.0,0.0
disti,0.0,2.5
distiguish,2.5,0.0
distil,2.9203673004336506,3.798794064681797
distinct,2.575167597850423,4.378674481198672
distinguish,3.651264118337991,3.0303609597915364
distort,4.315860491937036,2.607120835212057
distract,4.271985235273362,2.6301168673979136
distraught,2.1396717031069303,5.5231933678985525
distress,2.9203673004336506,3.798794064681797
distressi,2.5,0.0
distribut,3.694844743190636,2.996711596731263
distributor,2.095903274289385,5.678873587267573
distroy,2.5,0.0
distrub,0.0,2.5
distrust,1.7247814630066518,7.540024413314111
disturb,2.9668265513726957,3.734672906657381
disturbi,0.0,2.5
disturbia,0.0,2.5
disus,6.4556962358128835,1.9124892893931982
ditch,5.266496755520256,2.2183164275718488
dither,3.798794064681797,2.9203673004336506
dithyramb,0.0,2.5
ditsi,3.798794064681797,2.9203673004336506
ditti,0.0,10.0
ditto,3.321928094887363,3.321928094887363
ditz,2.095903274289385,5.678873587267573
ditzi,6.14525046121494,1.9796101017878516
diurnal,2.5,0.0
diva,4.271985235273362,2.6301168673979136
dive,3.075374267526049,3.5949612816465253
diveen,2.5,0.0
diver,2.51294159473206,4.507575551943847
diverg,2.095903274289385,5.678873587267573
divers,1.709323834275705,7.647114406817496
diversifi,4.1145820804822515,2.717562737549928
diversionari,2.5,0.0
divert,4.1145820804822515,2.717562737549928
divest,0.0,5.0
divi,0.0,2.5
divid,2.2152522780605155,5.275987352599775
divin,1.734137892342637,7.476732928704247
divinatori,0.0,2.5
divis,2.8394367936337863,3.9173823267621817
division,0.0,2.5
divoff,2.5,0.0
divorc,2.3858985318574284,4.801322650839046
divorce,2.5,0.0
divulg,2.6301168673979136,4.271985235273362
divvi,8.003922779651097,1.6609640474436815
divx,2.5,0.0
divya,5.0,0.0
diwali,5.0,0.0
diwani,2.5,0.0
dix,5.678873587267573,2.095903274289385
dixen,0.0,2.5
dixi,7.5,0.0
dixon,1.0911623018071637,17.820247949779542
dixxon,0.0,2.5
diy,1.4306765580733931,10.318851158516171
diya,2.5,0.0
dizzi,2.423283300503964,4.710239452772371
dizzili,0.0,2.5
dj,1.3274436135281011,11.859457970560367
djakarta,0.0,2.5
djalili,0.0,2.5
djamel,0.0,2.5
django,8.003922779651097,1.6609640474436815
djian,0.0,2.5
djimon,2.5,0.0
djin,2.5,0.0
djinn,0.0,2.5
djs,0.0,2.5
dk,0.0,2.5
dkc,2.5,0.0
dl,2.5,0.0
dle,0.0,2.5
dm,0.0,2.5
dmax,0.0,2.5
dmd,0.0,2.5
dmitri,0.0,2.5
dmx,2.5,0.0
dmytryk,0.0,10.0
dna,12.5,0.0
dnc,2.5,0.0
do,4.317293705478776,2.606379208981671
doa,3.321928094887363,3.321928094887363
doabl,5.678873587267573,2.095903274289385
dob,0.0,7.5
dobb,2.51294159473206,4.507575551943847
doberman,2.5,0.0
dobermann,3.321928094887363,3.321928094887363
dobi,0.0,2.5
dobkin,5.0,0.0
dobson,5.678873587267573,2.095903274289385
doc,2.2445567155032013,5.186803975526512
docil,2.095903274289385,5.678873587267573
dock,3.5392393166248803,3.12173046672301
dockland,0.0,2.5
docksid,2.5,0.0
dockstad,2.5,0.0
docter,0.0,2.5
doctor,3.3903379334369226,3.255311075181079
doctornappi,2.5,0.0
doctrin,5.678873587267573,2.095903274289385
doctrinair,2.5,0.0
docu,1.285097208938469,12.62925313651334
docudrama,2.8394367936337863,3.9173823267621817
document,2.4622385719550492,4.619568785355402
documentari,2.348475808321913,4.896766464209862
documentarian,2.8394367936337863,3.9173823267621817
documetari,0.0,2.5
documnetari,0.0,2.5
dodder,3.321928094887363,3.321928094887363
doddl,0.0,2.5
doddsvill,2.5,0.0
dodeskaden,0.0,5.0
dodg,3.321928094887363,3.321928094887363
dodgebal,15.0,0.0
dodger,3.321928094887363,3.321928094887363
dodgey,0.0,2.5
dodgi,5.873310965300054,2.04490413990473
dodgili,0.0,2.5
dodgson,2.5,0.0
dodo,0.0,2.5
doe,3.5971386233319276,3.07360009794495
doen,2.5,0.0
doenitz,0.0,2.5
doer,2.5,0.0
doesen,10.318851158516171,1.4306765580733931
doesn,4.271985235273362,2.6301168673979136
doesnot,2.5,0.0
doesnt,3.321928094887363,3.321928094887363
doest,5.0,0.0
doestoeviski,0.0,2.5
doey,0.0,2.5
doff,3.321928094887363,3.321928094887363
dog,3.1933514082391965,3.457354745270806
dogan,0.0,2.5
dogear,2.5,0.0
dogfight,3.321928094887363,3.321928094887363
doggerel,2.5,0.0
doggett,5.0,0.0
doggi,4.271985235273362,2.6301168673979136
doggish,2.5,0.0
doggon,0.0,2.5
doghi,0.0,2.5
dogm,12.5,0.0
dogma,5.678873587267573,2.095903274289385
dogmat,5.678873587267573,2.095903274289385
dogtown,0.0,47.5
dogumentari,0.0,2.5
dogvill,0.0,5.0
doh,7.5,0.0
doherti,2.5,0.0
dohhh,2.5,0.0
dohler,2.5,0.0
dohn,2.5,0.0
doi,0.0,2.5
doii,2.5,0.0
doili,0.0,2.5
doin,5.678873587267573,2.095903274289385
doink,8.003922779651097,1.6609640474436815
doj,2.5,0.0
dokey,0.0,2.5
dokken,3.321928094887363,3.321928094887363
dola,0.0,7.5
dolan,0.0,2.5
dolbi,3.054750901711627,3.6204807592266683
dole,3.662986595046085,3.0212099296053805
dolemit,1.3755182252363891,11.08934760734396
dolenz,0.0,2.5
dolf,2.5,0.0
doli,0.0,2.5
dolittl,0.0,2.5
doll,2.6619559702796276,4.212993519393615
dolli,3.6403209042347373,3.0389712882734123
dollman,7.5,0.0
dolman,2.5,0.0
dolomit,0.0,2.5
dolor,2.3475901497877913,4.899079389427794
dolous,0.0,2.5
dolph,11.9694465823747,1.3210703632652905
dolphi,2.5,0.0
dolphin,4.507575551943847,2.51294159473206
dolt,5.0,0.0
doltish,2.5,0.0
dolwyn,2.5,0.0
dom,0.9602525677891276,24.15885792809679
domain,0.0,2.5
domalp,0.0,2.5
dome,14.937236057436325,1.1832946624549385
domen,0.0,2.5
domenico,0.0,2.5
domergu,7.5,0.0
domest,2.0727532741877988,5.765311591696986
domin,2.0860393826299104,5.715343911565484
dominar,0.0,2.5
dominatrix,5.678873587267573,2.095903274289385
dominczyk,0.0,2.5
domingo,0.0,2.5
domini,0.0,5.0
dominica,0.0,5.0
dominican,3.662986595046085,3.0212099296053805
dominicano,0.0,2.5
dominick,0.0,37.5
dominiqu,12.5,0.0
domino,1.6609640474436815,8.003922779651097
don,3.8842580537723967,2.8614217066936165
dona,2.095903274289385,5.678873587267573
donaggio,5.0,0.0
donahu,5.0,0.0
donal,0.0,32.5
donald,2.6807304427867424,4.179127436529922
donat,8.003922779651097,1.6609640474436815
doncha,2.5,0.0
done,3.2664215616573697,3.378673739821252
donel,0.0,2.5
donen,0.0,2.5
dong,1.4306765580733931,10.318851158516171
donger,0.0,2.5
donkey,6.4556962358128835,1.9124892893931982
donlan,0.0,2.5
donlevi,2.095903274289385,5.678873587267573
donlon,0.0,2.5
donna,3.221960657862116,3.4259878473913896
donnel,0.0,7.5
donnelli,3.321928094887363,3.321928094887363
donner,4.1145820804822515,2.717562737549928
donnersmarck,2.5,0.0
donni,6.0120931413889656,2.010759005174987
donnitz,0.0,2.5
donno,2.5,0.0
donoghugh,2.5,0.0
donor,3.321928094887363,3.321928094887363
donovan,3.321928094887363,3.321928094887363
dont,5.075493759774744,2.2828067367094427
donut,2.51294159473206,4.507575551943847
doo,3.662986595046085,3.0212099296053805
doodl,2.717562737549928,4.1145820804822515
doofus,5.0,0.0
doogan,0.0,5.0
doogi,2.5,0.0
doohan,7.5,0.0
dooki,2.5,0.0
dooley,1.285097208938469,12.62925313651334
doolittl,0.9266284080291269,26.46303475082891
doom,3.175801837541511,3.4769665588522263
doomsday,3.9173823267621817,2.8394367936337863
doomsvill,5.0,0.0
dooohhh,2.5,0.0
dooper,2.5,0.0
door,3.492757467184183,3.16185575442704
doorknob,5.0,0.0
doormat,0.0,2.5
doorstep,2.5,0.0
doorway,3.321928094887363,3.321928094887363
doos,0.0,2.5
doosi,2.5,0.0
doozi,1.0479516371446924,19.549378059091087
dop,2.5,0.0
dope,4.1145820804822515,2.717562737549928
doper,0.0,2.5
dopey,5.678873587267573,2.095903274289385
dopi,5.0,0.0
dopiest,0.0,2.5
doppelg,0.0,7.5
doppelgang,0.0,5.0
dopplegang,3.321928094887363,3.321928094887363
dor,3.321928094887363,3.321928094887363
dora,2.3475901497877913,4.899079389427794
dorado,0.0,2.5
dorai,0.0,2.5
dorama,0.0,2.5
doran,0.0,2.5
dorando,0.0,2.5
doreen,2.5,0.0
doren,5.0,0.0
dorf,0.0,5.0
dorff,12.5,0.0
dorfman,0.0,2.5
dori,2.5408104771149143,4.448731381290157
dorian,1.3506893502198491,11.474446170085354
dorina,0.0,5.0
dorinda,2.5,0.0
dork,2.095903274289385,5.678873587267573
dorki,3.321928094887363,3.321928094887363
dorkier,2.5,0.0
dorkiest,2.5,0.0
dorkili,0.0,2.5
dorkin,5.0,0.0
dorkish,2.5,0.0
dorlan,0.0,2.5
dorm,0.0,2.5
dorma,0.0,2.5
dormael,0.0,5.0
dormant,3.719611071037446,2.978033117136071
dormitori,0.0,2.5
dorn,5.678873587267573,2.095903274289385
dorney,0.0,2.5
dornhelm,2.5,0.0
dornwinkl,5.0,0.0
doroth,2.5,0.0
dorothi,2.717562737549928,4.1145820804822515
dorri,0.0,2.5
dorsey,3.321928094887363,3.321928094887363
dorthi,0.0,2.5
dos,0.0,2.5
dosbox,0.0,2.5
dose,4.742632390555292,2.4097933153777453
dosen,5.678873587267573,2.095903274289385
dosent,0.0,2.5
dosn,2.5,0.0
dostoevski,0.0,2.5
dostojevski,2.5,0.0
dostoyevki,2.5,0.0
dostoyevski,2.3475901497877913,4.899079389427794
dostoyevskian,0.0,2.5
dot,1.5088467494420437,9.393611305432481
dote,1.8929578624225243,6.552643539533589
doth,0.0,2.5
dotti,0.0,25.0
dottier,0.0,2.5
douanier,0.0,2.5
doubl,3.249065325722241,3.3969410388497705
doubled,0.0,2.5
doubleday,2.5,0.0
doubletim,0.0,2.5
doubli,2.576123340966972,4.376763563241703
doubt,3.6403209042347373,3.0389712882734123
doubter,0.0,5.0
doubtfu,2.5,0.0
doubtless,2.146658671539321,5.499231572045909
douch,7.5,0.0
doug,2.701892756988019,4.14174191097489
dougan,0.0,2.5
dough,5.678873587267573,2.095903274289385
doughboy,0.0,2.5
dougherti,2.5,0.0
doughnut,2.5,0.0
dought,0.0,2.5
dougla,1.560115808209267,8.87277748726793
douk,0.0,5.0
dour,6.8433137786230045,1.8380053935977752
dourif,9.162168319362612,1.530895350152348
dous,3.719611071037446,2.978033117136071
dov,0.0,2.5
dove,3.0815587699515854,3.5873976034096917
dover,0.0,2.5
dovetail,2.3475901497877913,4.899079389427794
dovey,2.095903274289385,5.678873587267573
dow,0.0,2.5
dowag,0.0,2.5
dowdi,1.4777736715355747,9.740670059931523
dowl,0.0,2.5
down,3.522610398906942,3.135929131936428
downbeat,3.6403209042347373,3.0389712882734123
downcast,5.678873587267573,2.095903274289385
downer,5.678873587267573,2.095903274289385
downey,1.9124892893931982,6.4556962358128835
downfal,1.3506893502198491,11.474446170085354
downgrad,2.6301168673979136,4.271985235273362
downheart,3.321928094887363,3.321928094887363
downhil,16.42013769376528,1.1321749210797736
downi,0.0,2.5
downingtown,0.0,2.5
download,5.024104216981869,2.301131053595368
downplay,2.095903274289385,5.678873587267573
downrigh,2.5,0.0
downright,5.631229217670841,2.1090070861177765
downriv,3.321928094887363,3.321928094887363
downscal,3.321928094887363,3.321928094887363
downsid,5.678873587267573,2.095903274289385
downsiz,2.5,0.0
downstair,1.8380053935977752,6.8433137786230045
downstream,2.5,0.0
downsyndrom,2.5,0.0
downtown,2.2363458328106818,5.211440485380426
downtrodden,1.4777736715355747,9.740670059931523
downward,2.8836103946155047,3.851526570091436
dows,2.5,0.0
doxen,2.5,0.0
doyl,2.978033117136071,3.719611071037446
doze,14.552691229543564,1.1981319593897073
dozen,1.142777130968,16.09064652879228
dozi,2.5,0.0
dozier,0.0,2.5
dozor,2.5,0.0
dp,0.0,10.0
dpm,2.5,0.0
dpp,5.0,0.0
dq,5.0,0.0
dr,3.35781195268729,3.286543748817543
draaaaaaaag,2.5,0.0
draaaaaaaawl,2.5,0.0
draaaaaag,2.5,0.0
drab,7.838290868889428,1.6828368954558348
drabli,3.321928094887363,3.321928094887363
drablow,0.0,10.0
drac,2.5,0.0
dracko,2.5,0.0
draco,5.0,0.0
draconian,10.318851158516171,1.4306765580733931
dracula,4.317629209524781,2.6062056862702123
draft,2.329110415114485,4.947930663909748
drafti,2.5,0.0
drag,5.524815672192449,2.1392011509530366
draggi,12.62925313651334,1.285097208938469
dragnet,0.0,5.0
drago,9.740670059931523,1.4777736715355747
dragon,3.12173046672301,3.5392393166248803
dragonbal,3.321928094887363,3.321928094887363
dragonballz,5.0,0.0
dragonfli,3.321928094887363,3.321928094887363
dragoon,0.0,7.5
dragqueen,2.5,0.0
draht,0.0,2.5
drain,3.829920158549758,2.8985176774678236
drainpip,0.0,2.5
drak,0.0,2.5
drake,1.8617841794768077,6.714157558698096
dram,7.5,0.0
drama,2.6531630842397376,4.229086156750019
dramamin,2.5,0.0
dramat,2.8237445387462836,3.941459896540683
dramatic,2.5,0.0
dramatical,2.5,0.0
dramatis,1.5913711273047662,8.58328067894192
dramaturg,5.0,0.0
dramaturgi,5.678873587267573,2.095903274289385
dramedi,5.678873587267573,2.095903274289385
dramtic,0.0,5.0
drang,0.0,5.0
drank,4.507575551943847,2.51294159473206
drape,5.211440485380426,2.2363458328106818
draper,5.0,0.0
draperi,2.5,0.0
drastic,3.212860067744406,3.4358856466259087
drat,0.0,2.5
dratch,5.0,0.0
dratic,0.0,2.5
draub,2.5,0.0
draughti,2.5,0.0
draughtswoman,2.5,0.0
draven,0.0,5.0
draw,2.7077597880547666,4.131521550236682
drawback,1.285097208938469,12.62925313651334
drawbridg,0.0,2.5
drawer,12.5,0.0
drawl,6.8433137786230045,1.8380053935977752
drawn,2.751379186142069,4.057432887711387
drc,2.5,0.0
drea,2.5,0.0
dread,11.10909850533991,1.3742036985007047
dreadcentr,2.5,0.0
dreadful,2.5,0.0
dreadnaught,2.5,0.0
dreaful,2.5,0.0
dream,2.191009140308467,5.352485807871649
dreamcast,0.0,2.5
dreamcatch,2.095903274289385,5.678873587267573
dreamer,8.003922779651097,1.6609640474436815
dreamgirl,2.5,0.0
dreami,2.095903274289385,5.678873587267573
dreamili,0.0,7.5
dreamin,2.5,0.0
dreamlik,2.3475901497877913,4.899079389427794
dreamscap,0.0,2.5
dreamt,2.095903274289385,5.678873587267573
dreamwork,2.095903274289385,5.678873587267573
dreamworld,0.0,2.5
dreari,8.613759337742495,1.5879785755231208
drearier,2.5,0.0
drearili,12.5,0.0
drebbin,0.0,2.5
drebin,0.0,17.5
dreck,28.766956540068726,0.8977117175026231
drecki,3.321928094887363,3.321928094887363
dreckier,2.5,0.0
dred,2.5,0.0
dredg,3.798794064681797,2.9203673004336506
dreifuss,2.5,0.0
dreimaderlhaus,0.0,2.5
drek,7.5,0.0
drekish,2.5,0.0
drena,0.0,2.5
drench,4.778752771170251,2.39500556230144
dresden,12.5,0.0
dress,3.860425195353482,2.877531463149748
dressler,5.678873587267573,2.095903274289385
dreufuss,2.5,0.0
drew,2.166335162853453,5.433005403919512
dreya,0.0,7.5
dreyer,3.321928094887363,3.321928094887363
dreyfus,0.0,5.0
dreyfuss,4.507575551943847,2.51294159473206
dri,4.0019613898255475,2.785345075685467
dribbl,10.649116596699912,1.4060654216667736
dric,0.8502741537276027,33.37424640210159
drier,3.321928094887363,3.321928094887363
driest,3.321928094887363,3.321928094887363
drift,3.236257210004933,3.410587015577041
drifter,4.339356391946547,2.5950375316654903
drifti,2.5,0.0
drili,0.0,2.5
drill,4.763049565026343,2.4014019517187024
driller,2.5,0.0
drink,4.046572332374472,2.757938800162538
drinkabl,0.0,2.5
drinker,0.0,2.5
drinkin,5.0,0.0
drip,3.4004221236097973,3.2457853056105423
drippi,19.549378059091087,1.0479516371446924
driscol,0.0,2.5
driva,5.678873587267573,2.095903274289385
drive,3.749747284305506,2.9557242881199355
drivel,13.398787608311364,1.2474546526209354
driven,2.2241983924999045,5.2483881859955295
driver,3.12173046672301,3.5392393166248803
drizzl,0.0,5.0
drizzli,2.5,0.0
drk,0.0,2.5
droid,2.51294159473206,4.507575551943847
droll,3.662986595046085,3.0212099296053805
drollest,0.0,2.5
drolli,2.5,0.0
drone,10.781200013393999,1.3966415225430213
droney,2.5,0.0
drool,4.389852586341185,2.5695969925870994
droop,4.507575551943847,2.51294159473206
droopi,2.095903274289385,5.678873587267573
drop,4.255403742181758,2.6389577499596824
dropkick,3.321928094887363,3.321928094887363
dror,2.5,0.0
dross,5.678873587267573,2.095903274289385
drosselmey,0.0,2.5
drought,2.095903274289385,5.678873587267573
drove,4.202064685950185,2.6679742598836986
drow,2.5,0.0
drown,4.237874436400739,2.648395577073862
drowsi,2.095903274289385,5.678873587267573
drowsili,2.5,0.0
drssing,2.5,0.0
dru,3.321928094887363,3.321928094887363
drub,0.0,2.5
drudg,5.678873587267573,2.095903274289385
drug,4.924295148453142,2.3379978027713357
druge,0.0,2.5
druggi,4.1145820804822515,2.717562737549928
druggist,2.5,0.0
drugstor,5.0,0.0
druid,15.0,0.0
druidic,3.321928094887363,3.321928094887363
druish,2.5,0.0
drum,2.8551196513720893,3.8936817251156572
drumhead,0.0,2.5
drumlin,5.0,0.0
drummer,2.095903274289385,5.678873587267573
drumrol,2.5,0.0
drunk,4.974712676664555,2.3191590887058706
drunken,3.3776186865237308,3.2674314514935427
drunker,2.5,0.0
drunkest,2.5,0.0
druten,0.0,10.0
drydock,2.5,0.0
dryer,3.321928094887363,3.321928094887363
dryli,3.321928094887363,3.321928094887363
ds,3.321928094887363,3.321928094887363
dsds,2.5,0.0
dsm,7.5,0.0
dts,0.0,2.5
dtv,24.15885792809679,0.9602525677891276
du,2.19330974196567,5.345117011325181
dual,2.6542750272617597,4.227042814831259
dualist,2.5,0.0
duato,2.5,0.0
