,negative,neutral,positive
sampl,0.0,0.0,2.5
samson,0.0,0.0,7.5
sanction,0.0,0.0,2.5
sanctuari,0.0,0.0,2.5
sand,0.0,0.0,20.0
sandi,0.0,0.0,2.5
sandpap,0.0,0.0,2.5
sandwich,0.0,0.0,7.5
sansamp,0.0,0.0,2.5
sap,0.0,0.0,2.5
sas,0.0,0.0,2.5
sat,31.838551289507592,0.0,0.8647921655851671
satifi,0.0,0.0,2.5
satin,0.0,0.0,2.5
satisfactori,0.0,10.0,0.0
satisfatori,0.0,0.0,2.5
satisfi,0.0,0.9266284080291269,26.46303475082891
satur,13.783470770180712,0.0,1.2301433994512887
saturday,0.0,0.0,2.5
save,1.7721967586109773,1.484966422982445,3.471438514848139
saver,0.0,0.0,2.5
saw,0.0,1.1832946624549385,14.937236057436325
sax,0.0,0.0,7.5
say,1.306489276948816,1.6048860437819314,4.366693861553858
scale,0.0,3.321928094887363,3.321928094887363
scalp,0.0,0.0,2.5
scam,0.0,0.0,2.5
scare,0.0,0.0,12.5
scari,0.0,0.0,2.5
scarlett,0.0,0.0,2.5
scaveng,0.0,0.0,2.5
scent,0.0,0.0,2.5
schaller,0.0,0.0,10.0
schecter,0.0,0.0,2.5
schedul,0.0,0.0,5.0
schemat,0.0,0.0,2.5
schlepp,0.0,0.0,2.5
school,0.0,0.0,2.5
schredd,0.0,0.0,2.5
schubb,0.0,5.678873587267573,2.095903274289385
scoff,0.0,0.0,2.5
scoop,0.0,0.0,17.5
scope,0.0,0.0,2.5
score,0.0,10.318851158516171,1.4306765580733931
scotland,0.0,0.0,2.5
scour,0.0,0.0,2.5
scrape,0.0,19.549378059091087,1.0479516371446924
scratch,0.0,1.1623338645535959,15.513980687166514
scratchi,3.321928094887363,0.0,3.321928094887363
scratchier,0.0,0.0,2.5
scream,0.0,2.51294159473206,4.507575551943847
screamer,0.0,10.0,0.0
screen,0.0,0.0,10.0
screw,3.9252806959203346,1.179696763400984,1.921907041570667
screwdiriv,0.0,0.0,2.5
screwdriv,8.003922779651097,0.0,1.6609640474436815
scroug,0.0,10.0,0.0
scrub,0.0,0.0,2.5
scrunch,0.0,10.0,0.0
scuf,0.0,0.0,2.5
sculpt,0.0,0.0,7.5
seagul,2.3858985318574284,0.0,4.801322650839046
seal,0.0,0.0,22.5
seam,0.0,0.0,2.5
seamless,0.0,0.0,2.5
sear,0.0,0.0,2.5
search,0.0,0.0,37.5
seasick,0.0,0.0,2.5
season,0.0,0.0,5.0
seat,0.0,4.1145820804822515,2.717562737549928
second,4.240824796092645,1.2483451159301644,1.7135711483586733
secondari,0.0,0.0,5.0
secret,0.0,0.0,7.5
secur,1.4947531601505835,1.1832946624549385,5.211440485380426
see,1.0929090624809137,1.7599383416902357,4.629218015945244
seeabl,0.0,0.0,2.5
seek,0.0,0.0,10.0
seem,1.9627449502143217,1.4503750181554673,3.192889789804024
seen,1.525542981026979,1.4777736715355747,4.076144906466674
seenadi,0.0,0.0,2.5
seldom,0.0,10.318851158516171,1.4306765580733931
select,0.0,2.51294159473206,4.507575551943847
self,0.0,10.318851158516171,1.4306765580733931
sell,0.8401019661470344,2.8965889517876375,3.171880042295375
semi,4.1145820804822515,0.0,2.717562737549928
send,2.0351606821375086,2.0351606821375086,2.2223752763380724
sennheis,0.0,0.0,5.0
sens,0.0,0.0,10.0
sensibl,10.0,0.0,0.0
sensit,0.0,2.941625832534105,3.7691125563864567
sensori,0.0,0.0,2.5
sent,2.813828723443679,2.2109333391015227,1.4569170463051944
separ,2.8394367936337863,1.6462124137322511,1.9586911633810908
serious,3.473807754854236,1.4997330753372482,1.754769834800818
seriousded,0.0,0.0,2.5
serv,0.0,2.04490413990473,5.873310965300054
servic,0.0,4.1145820804822515,2.717562737549928
ses,0.0,0.0,2.5
set,1.3706914614352352,1.2185622272225185,5.5917541402743085
settl,0.0,1.6609640474436815,8.003922779651097
setup,0.0,3.321928094887363,3.321928094887363
seventh,0.0,0.0,2.5
sever,1.061562050124335,1.388581658628238,6.334468596710436
sew,0.0,0.0,2.5
sewn,0.0,0.0,2.5
sexi,0.0,0.0,10.0
seymour,0.0,4.1145820804822515,2.717562737549928
sg,0.0,0.0,7.5
sgs,0.0,0.0,5.0
shabbi,0.0,0.0,2.5
shade,0.0,0.0,5.0
shadowfw,0.0,0.0,2.5
shaft,0.0,0.0,5.0
shake,0.0,5.678873587267573,2.095903274289385
shaken,0.0,0.0,2.5
shakey,0.0,10.0,0.0
shaki,45.0,0.0,0.0
shaller,0.0,0.0,5.0
shallow,0.0,2.8394367936337863,3.9173823267621817
shame,0.0,10.318851158516171,1.4306765580733931
shape,1.2704767614516976,2.5695969925870994,2.717562737549928
sharp,2.8046767821586527,1.25647079736603,2.51294159473206
sharpen,0.0,0.0,2.5
sharper,0.0,0.0,10.0
shatter,2.8394367936337863,2.8394367936337863,1.0479516371446924
shear,0.0,0.0,2.5
sheath,0.0,0.0,2.5
shed,0.0,0.0,5.0
sheep,0.0,0.0,2.5
sheer,0.0,0.0,2.5
shell,0.0,0.0,17.5
sherman,0.0,0.0,2.5
shi,0.0,0.0,2.5
shield,0.0,2.095903274289385,5.678873587267573
shift,0.0,2.8394367936337863,3.9173823267621817
shiip,0.0,0.0,2.5
shim,0.0,19.549378059091087,1.0479516371446924
shimmer,0.0,0.0,2.5
shimmi,0.0,0.0,2.5
shine,0.0,0.0,40.0
shini,0.0,0.0,35.0
shinier,0.0,0.0,2.5
ship,2.4014019517187024,1.0,3.486877318797519
shipment,0.0,0.0,2.5
shirt,0.0,0.0,2.5
shit,0.0,0.0,2.5
shitti,20.0,0.0,0.0
shock,5.1780042962968205,1.011117626881546,1.691862426056526
shockmount,0.0,0.0,5.0
shoddi,0.0,0.0,5.0
shop,0.0,0.0,32.5
shore,0.0,0.0,10.0
short,2.4360770601314736,1.1927491192316004,3.0182774850460685
shortcom,0.0,0.0,2.5
shorten,0.0,0.0,2.5
shorter,2.2665010972223167,1.4614610937228045,2.736068055146891
shortest,0.0,5.678873587267573,2.095903274289385
shot,0.0,3.662986595046085,3.0212099296053805
shotgun,125.48736671683498,0.0,0.5745928742534717
shoulder,0.0,0.0,5.0
shouldnt,0.0,0.0,2.5
shout,0.0,0.0,5.0
shove,0.0,0.0,7.5
show,1.2058307616113493,3.150396013176948,2.318229028693822
showcas,0.0,0.0,2.5
shower,0.0,0.0,2.5
shown,0.0,0.0,15.0
shred,0.0,0.0,15.0
shrill,0.0,5.678873587267573,2.095903274289385
shrink,0.0,0.0,12.5
shrug,0.0,0.0,2.5
shrunk,0.0,0.0,2.5
shubb,0.0,0.0,10.0
shure,0.0,0.0,30.0
shut,0.0,0.0,5.0
si,10.0,0.0,0.0
sibil,0.0,0.0,2.5
sibl,0.0,0.0,2.5
sick,0.0,10.318851158516171,1.4306765580733931
side,0.0,2.1803695489250283,5.386869421779831
sideway,0.0,0.0,5.0
sienna,0.0,0.0,2.5
siganl,0.0,0.0,2.5
sigh,0.0,0.0,2.5
sight,0.0,0.0,5.0
sign,0.0,0.0,2.5
signal,1.4021107082530033,2.0351606821375086,3.171880042295375
signific,2.1803695489250283,0.0,5.386869421779831
silent,0.0,0.0,12.5
silicon,0.0,0.0,2.5
siliconish,0.0,10.0,0.0
silk,0.0,0.0,2.5
silki,0.0,0.0,10.0
silli,0.0,0.0,5.0
silver,0.0,2.8394367936337863,3.9173823267621817
sim,0.0,0.0,2.5
similar,1.9285884584617048,1.7721967586109773,2.68538628536236
siml,0.0,0.0,2.5
simpl,1.2318914249316577,1.4878785703489694,5.034970694299301
simpler,0.0,0.0,10.0
simplest,0.0,0.0,2.5
simpli,1.4559831934617251,1.5526283541467363,4.062908025632965
simplifi,0.0,10.318851158516171,1.4306765580733931
simul,0.0,0.0,10.0
simultan,0.0,4.742632390555292,2.4097933153777453
sincer,0.0,10.318851158516171,1.4306765580733931
sing,0.0,0.8555842122631802,32.798367741634586
singl,0.9792503710240241,1.6800494737271847,5.360300857319895
sink,0.0,0.0,5.0
sinuous,0.0,0.0,2.5
sit,0.7067270923753284,1.9535700439406751,5.419336715827554
size,0.0,2.8965889517876375,3.8326985321067166
ska,45.0,0.0,0.0
skb,0.0,0.0,5.0
skeptic,0.0,0.0,25.0
sketchi,0.0,0.0,2.5
skid,0.0,0.0,2.5
skill,0.0,5.678873587267573,2.095903274289385
skim,0.0,0.0,2.5
skimp,0.0,0.0,5.0
skin,0.0,0.0,2.5
skull,0.0,0.0,2.5
sl,0.0,0.0,2.5
slam,0.0,5.678873587267573,2.095903274289385
slant,0.0,0.0,5.0
slap,0.0,2.51294159473206,4.507575551943847
slash,0.0,0.0,2.5
slave,0.0,10.0,0.0
sledg,0.0,0.0,2.5
sleek,0.0,0.0,17.5
sleep,0.0,0.0,10.0
sleev,0.0,0.0,2.5
slice,0.0,0.0,5.0
slick,1.9535700439406751,1.9535700439406751,2.4097933153777453
slid,0.0,0.0,5.0
slide,1.1981319593897073,1.874053799587728,3.983174740056994
slider,0.0,0.0,2.5
slighlti,0.0,0.0,2.5
slight,1.0168794481994932,1.3506893502198491,6.8433137786230045
slightest,5.678873587267573,0.0,2.095903274289385
slim,0.0,0.0,15.0
slimmer,0.0,10.318851158516171,1.4306765580733931
slinder,0.0,0.0,2.5
sling,0.0,0.0,7.5
slinki,0.0,6.34486149433979,1.9356220019364556
slinkier,0.0,0.0,2.5
slip,1.734137892342637,0.9842634915710108,5.1334116508185605
slipknot,0.0,0.0,5.0
slippag,0.0,0.0,2.5
slipperi,0.0,3.054750901711627,3.6204807592266683
slmost,0.0,0.0,2.5
sloid,0.0,0.0,2.5
sloppi,0.0,0.0,2.5
slot,0.0,0.0,12.5
slow,2.8394367936337863,0.0,3.9173823267621817
slowli,0.0,0.0,15.0
sm,0.0,0.0,57.5
small,1.285097208938469,1.5913711273047662,4.478875315687662
smaller,1.443130471847333,1.8074160393927563,3.495228621224205
smallest,0.0,0.0,12.5
smart,0.0,0.0,10.0
smartest,0.0,0.0,2.5
smash,0.0,4.1145820804822515,2.717562737549928
smb,0.0,0.0,7.5
smear,0.0,0.0,2.5
smell,0.0,2.3858985318574284,4.801322650839046
smile,0.0,0.0,7.5
smith,0.0,0.0,5.0
smlc,0.0,0.0,7.5
smoke,0.0,4.1145820804822515,2.717562737549928
smokey,0.0,0.0,2.5
smoosh,0.0,0.0,2.5
smooth,1.1726286859981785,1.1726286859981785,6.988559778873084
smoother,0.0,0.0,37.5
smoothest,0.0,0.0,2.5
smoothlycut,0.0,0.0,2.5
smoth,0.0,0.0,2.5
smudg,0.0,0.0,2.5
snag,0.0,0.0,5.0
snake,8.003922779651097,0.0,1.6609640474436815
snap,4.177578945000042,0.8555842122631802,2.2289948153838415
snappi,0.0,0.0,2.5
snare,0.0,0.0,10.0
snark,0.0,0.0,2.5
snarl,0.0,0.0,7.5
snatch,0.0,0.0,2.5
sneer,0.0,0.0,2.5
snip,0.0,0.0,5.0
snivel,0.0,0.0,2.5
snob,0.0,5.678873587267573,2.095903274289385
snowbal,0.0,0.0,5.0
snug,0.0,2.8394367936337863,3.9173823267621817
snugg,0.0,0.0,5.0
so,1.429352014441809,1.6818769622885206,3.8045079105660022
soak,11.474446170085354,0.0,1.3506893502198491
soapbar,0.0,0.0,2.5
sob,0.0,10.0,0.0
soc,0.0,0.0,2.5
soft,1.340542651938433,1.9535700439406751,3.447864361092018
soften,0.0,5.678873587267573,2.095903274289385
softer,0.0,2.426121873004559,4.703489817566015
sold,2.51294159473206,0.9116518111250529,3.5211682165513474
solder,1.409058247020729,4.299732365158493,1.518507538106327
soldier,0.0,0.0,2.5
sole,0.0,0.0,10.0
solemn,0.0,0.0,2.5
solid,1.1512000252388013,1.2496854055601645,6.621251276692738
solidbodi,0.0,0.0,2.5
solo,1.5913711273047662,3.054750901711627,1.8815421796317378
solv,1.0911623018071637,1.0911623018071637,8.293666715508758
someday,0.0,0.0,2.5
somehow,0.0,2.095903274289385,5.678873587267573
sometim,1.1073093649624544,1.5150322905906413,5.46655148495058
somewhat,2.1803695489250283,1.316364786255445,3.12173046672301
somewher,0.0,1.6609640474436815,8.003922779651097
sond,0.0,0.0,2.5
song,0.0,4.742632390555292,2.4097933153777453
songwrit,0.0,0.0,5.0
sonic,1.6609640474436815,0.0,8.003922779651097
soon,2.740178355251484,1.2926516509792803,2.51294159473206
sooner,0.0,0.0,7.5
soonest,0.0,0.0,2.5
sooo,0.0,0.0,2.5
soooo,0.0,10.318851158516171,1.4306765580733931
soooooo,0.0,0.0,2.5
soooooooooooooo,0.0,0.0,2.5
sop,0.0,0.0,2.5
sore,0.0,5.678873587267573,2.095903274289385
sorri,3.94313454670473,1.2301433994512887,1.8521533941577513
sort,0.0,0.0,5.0
sorta,0.0,0.0,10.0
soun,0.0,0.0,2.5
sound,1.56952079466352,1.354713006881812,4.317495781144985
soundboard,0.0,0.0,2.5
soundcloud,0.0,0.0,5.0
soundhol,0.0,0.0,5.0
soundinexpens,0.0,0.0,2.5
soundtank,0.0,0.0,2.5
soundth,0.0,0.0,2.5
sour,0.0,0.0,2.5
south,0.0,10.0,0.0
southern,0.0,0.0,2.5
sp,0.0,0.0,7.5
space,0.0,0.0,7.5
spanki,0.0,0.0,2.5
spare,0.0,2.717562737549928,4.1145820804822515
spark,0.0,0.0,5.0
sparkl,0.0,7.230516925979993,1.7721967586109773
speak,3.321928094887363,0.0,3.321928094887363
speaker,0.0,0.0,7.5
speakon,0.0,0.0,2.5
spec,0.0,10.318851158516171,1.4306765580733931
special,0.9792503710240241,2.095903274289385,4.1145820804822515
specif,1.503506770753558,1.503506770753558,4.065331018606768
specifi,0.0,0.0,2.5
spectacular,0.0,0.0,7.5
spectraflex,0.0,0.0,15.0
speech,0.0,0.0,5.0
speed,0.0,0.0,15.0
spend,2.116733027801727,1.8221093604150114,2.3825419732746944
spendi,0.0,0.0,2.5
spendthrift,0.0,10.0,0.0
spent,1.061562050124335,2.1510612984733104,3.7691125563864567
sperzel,0.0,0.0,2.5
spill,0.0,0.0,2.5
spin,1.530895350152348,1.530895350152348,3.9173823267621817
spiral,0.0,0.0,2.5
spit,0.0,0.0,2.5
splinter,0.0,0.0,2.5
split,0.0,0.0,25.0
splitter,0.0,0.0,2.5
splurg,0.0,0.0,2.5
spo,0.0,0.0,5.0
spoil,0.0,0.0,5.0
spoken,0.0,0.0,7.5
spong,0.0,0.0,5.0
spot,0.0,0.0,17.5
spotti,0.0,0.0,2.5
spray,0.0,0.0,25.0
spread,0.0,5.010714036395447,2.305977577770878
spring,4.1145820804822515,0.0,2.717562737549928
springi,0.0,0.0,2.5
springtop,0.0,10.0,0.0
sprout,0.0,0.0,2.5
spruce,0.0,10.0,0.0
sq,0.0,10.0,0.0
sqeek,0.0,0.0,2.5
squar,0.0,4.1145820804822515,2.717562737549928
squeak,0.0,0.0,30.0
squeaki,0.0,0.0,2.5
squeakili,0.0,10.0,0.0
squeal,0.0,0.0,2.5
squeez,0.0,5.678873587267573,2.095903274289385
squier,0.0,1.530895350152348,9.162168319362612
squir,0.0,0.0,2.5
srm,0.0,0.0,2.5
ss,0.0,0.0,2.5
sssss,0.0,0.0,2.5
st,0.0,0.0,10.0
stab,0.0,0.0,2.5
stabil,0.0,0.0,2.5
stabl,1.388581658628238,1.388581658628238,4.801322650839046
stack,0.0,2.8394367936337863,3.9173823267621817
stadi,0.0,0.0,2.5
staedi,20.0,0.0,0.0
stage,0.0,3.321928094887363,3.321928094887363
stagg,0.0,10.0,0.0
staggeer,0.0,0.0,5.0
stagger,0.0,0.0,12.5
stain,0.0,0.0,7.5
stainless,0.0,0.0,10.0
stale,0.0,0.0,5.0
stalwart,0.0,0.0,2.5
stamp,0.0,0.0,15.0
stand,1.42459303296558,1.6446006350441082,3.9082676904335125
standard,1.8676749222938165,1.8159859629428534,2.7068423374439643
standerd,0.0,0.0,2.5
stapl,4.742632390555292,1.9535700439406751,0.8977117175026231
star,1.3331155435207356,1.9720579966332592,3.430712062440165
stare,0.0,10.318851158516171,1.4306765580733931
starpow,0.0,0.0,2.5
starspro,0.0,0.0,2.5
starsth,0.0,0.0,2.5
start,0.8555842122631802,2.2289948153838415,4.177578945000042
starter,0.0,0.0,10.0
stash,0.0,0.0,2.5
stat,0.0,0.0,2.5
state,1.3331155435207356,2.8394367936337863,2.3653881696150787
static,2.095903274289385,2.8394367936337863,1.530895350152348
stationari,0.0,5.678873587267573,2.095903274289385
stay,1.4647380651257365,1.8504705432230522,3.362870076101809
steadi,0.0,2.2761793375349226,5.094382474196232
steadili,0.0,10.0,0.0
steal,0.0,0.0,30.0
stealcompar,0.0,0.0,2.5
stear,0.0,0.0,2.5
steardi,0.0,0.0,2.5
steer,0.0,0.0,2.5
stellar,0.0,0.0,10.0
step,0.0,3.7429109957755533,2.9607452315402925
stereo,0.0,0.0,42.5
stereotyp,0.0,10.0,0.0
steril,0.0,10.318851158516171,1.4306765580733931
steve,4.1145820804822515,0.0,2.717562737549928
stewart,0.0,0.0,2.5
stick,4.021847864781923,1.530895350152348,1.4919898353916525
sticki,0.0,2.8394367936337863,3.9173823267621817
stiff,2.6301168673979136,2.295006730925411,1.5055527085652982
stiffer,0.0,5.678873587267573,2.095903274289385
stil,0.0,0.0,5.0
still,1.5786105704112112,1.6889730165588972,3.4358856466259087
sting,0.0,0.0,10.0
stingi,0.0,0.0,2.5
stink,10.318851158516171,0.0,1.4306765580733931
stitch,0.0,4.1145820804822515,2.717562737549928
stock,0.0,0.0,7.5
stoke,0.0,0.0,2.5
stolen,0.0,0.0,15.0
stomp,0.0,4.1145820804822515,2.717562737549928
stompbox,0.0,10.0,0.0
stone,0.0,0.0,2.5
stoner,0.0,0.0,2.5
stood,0.0,0.0,10.0
stoop,0.0,10.0,0.0
stop,3.5609161165707097,0.9792503710240241,2.3858985318574284
stopper,0.0,0.0,2.5
storag,0.0,0.0,2.5
store,0.0,1.6998947737393464,7.714034102218407
stow,0.0,0.0,5.0
stp,0.0,0.0,2.5
straight,2.2912963237473543,1.4947531601505835,2.6516747008320674
straightforward,0.0,0.0,5.0
strain,0.0,2.8394367936337863,3.9173823267621817
strang,0.0,5.678873587267573,2.095903274289385
strap,3.651264118337991,1.2620021300743383,1.9468961167422505
strapinstead,0.0,0.0,7.5
straplok,0.0,0.0,7.5
strat,0.0,2.6619559702796276,4.212993519393615
stratacoust,0.0,0.0,2.5
stratocast,0.0,0.0,7.5
stratsquier,0.0,0.0,2.5
stray,0.0,0.0,2.5
streak,0.0,0.0,2.5
streamlin,0.0,0.0,2.5
strength,0.0,0.0,2.5
stress,0.0,0.0,10.0
stretch,1.6954165949274738,2.941625832534105,1.8380053935977752
stretchi,0.0,10.318851158516171,1.4306765580733931
strict,0.0,7.230516925979993,1.7721967586109773
strident,0.0,0.0,5.0
strike,3.321928094887363,0.0,3.321928094887363
string,1.035044824287818,1.4494112271862674,6.149730520816122
stringbend,0.0,0.0,2.5
stringsar,0.0,0.0,2.5
strip,1.9535700439406751,1.9535700439406751,2.4097933153777453
stripe,0.0,0.0,2.5
strong,1.1465835094539338,1.3773568973509631,5.921893962586382
stronger,0.0,1.9535700439406751,6.261707715779571
struck,0.0,0.0,5.0
structur,0.0,5.678873587267573,2.095903274289385
struggl,0.0,3.321928094887363,3.321928094887363
strum,2.1133117118169182,1.5124441405783884,2.8474079344550014
strung,0.0,4.1145820804822515,2.717562737549928
stubborn,0.0,0.0,5.0
stuck,1.2058307616113493,2.8394367936337863,2.5642927228407246
stud,0.0,0.0,10.0
studi,0.0,0.0,10.0
stuff,0.0,2.51294159473206,4.507575551943847
stuffi,0.0,0.0,2.5
stumbl,0.0,0.0,5.0
stun,0.0,0.0,7.5
stunk,0.0,10.0,0.0
stupid,5.678873587267573,0.0,2.095903274289385
sturdi,0.8384616720137306,1.121540987667451,10.768359116892249
sturdier,0.0,7.230516925979993,1.7721967586109773
sturdiest,0.0,0.0,5.0
sturdili,0.0,0.0,10.0
style,0.0,0.0,7.5
stylish,0.0,0.0,5.0
stylist,0.0,0.0,2.5
styliz,0.0,0.0,2.5
su,0.0,0.0,2.5
sub,0.0,19.549378059091087,1.0479516371446924
subject,1.316364786255445,1.316364786255445,5.386869421779831
sublim,0.0,0.0,2.5
submit,0.0,0.0,2.5
subsequ,0.0,0.0,7.5
substanti,0.0,2.8394367936337863,3.9173823267621817
substitut,0.0,10.318851158516171,1.4306765580733931
subtl,1.7879236136423848,0.0,7.133751257654798
subtract,0.0,0.0,7.5
succeed,10.0,0.0,0.0
success,7.0093046768582425,1.25647079736603,1.0859900449548405
such,1.8274475643737524,1.3966415225430213,3.563324083221175
suck,3.321928094887363,1.2301433994512887,2.170464653912342
sudden,0.0,3.321928094887363,3.321928094887363
sue,0.0,0.0,2.5
suffer,0.0,0.0,15.0
suffic,0.0,10.318851158516171,1.4306765580733931
suffici,0.0,1.9535700439406751,6.261707715779571
suggest,1.0991144362269876,2.3110587295347202,3.396745859718682
suicid,45.0,0.0,0.0
suit,0.0,1.285097208938469,12.62925313651334
suitabl,0.0,2.2761793375349226,5.094382474196232
sulfur,10.0,0.0,0.0
sum,0.0,0.0,10.0
summari,3.662986595046085,1.7420653825330148,1.4306765580733931
summarili,0.0,10.0,0.0
summaryacoust,10.0,0.0,0.0
sunburst,0.0,4.1145820804822515,2.717562737549928
sunburstelectr,0.0,0.0,2.5
sunday,0.0,0.0,5.0
sung,0.0,0.0,2.5
super,3.7240623289001973,0.9246952880509758,2.3683524701388614
superb,0.0,0.0,12.5
supercardioid,0.0,0.0,2.5
superglu,0.0,0.0,2.5
superior,0.0,1.4306765580733931,10.318851158516171
superstrat,0.0,0.0,2.5
supos,0.0,0.0,2.5
suposs,0.0,0.0,2.5
suppl,0.0,0.0,5.0
supplement,0.0,0.0,2.5
suppli,0.0,0.0,25.0
support,2.3475901497877913,1.1073093649624544,3.321928094887363
suppos,3.840066679447929,0.812711509291959,2.4597814635015047
supris,0.0,0.0,15.0
sure,1.668638899371116,1.5680147883022892,3.501810464344269
surf,0.0,0.0,7.5
surfac,0.0,4.1145820804822515,2.717562737549928
surpass,0.0,0.0,12.5
surpris,1.1943539984181593,1.1943539984181593,6.6980096694547075
surround,0.0,5.678873587267573,2.095903274289385
surviv,0.0,0.0,30.0
suscept,0.0,0.0,7.5
sushi,0.0,10.0,0.0
suspect,0.0,4.507575551943847,2.51294159473206
suspend,0.0,0.0,5.0
suspici,0.0,0.0,2.5
sustain,1.388581658628238,1.388581658628238,4.801322650839046
sute,0.0,0.0,2.5
svt,0.0,0.0,2.5
swab,0.0,0.0,2.5
swallow,0.0,0.0,2.5
swamp,0.0,0.0,5.0
swap,0.0,0.0,27.5
sway,0.0,0.0,2.5
swear,0.0,2.8394367936337863,3.9173823267621817
sweat,0.0,0.0,12.5
sweati,0.0,2.2761793375349226,5.094382474196232
sweatier,0.0,0.0,2.5
sweep,0.0,0.0,10.0
sweepabl,0.0,0.0,2.5
sweet,0.9695479867189053,1.3691531760701179,7.036962827935077
sweeter,0.0,10.318851158516171,1.4306765580733931
sweetest,0.0,0.0,2.5
swell,0.0,0.0,7.5
swing,17.243773525740824,0.0,1.1073093649624544
swirl,0.0,0.0,2.5
swiss,0.0,0.0,7.5
switch,1.9032178176420962,2.095903274289385,2.305977577770878
switchabl,0.0,0.0,2.5
switchless,0.0,0.0,2.5
swivel,0.0,0.0,17.5
swoosh,0.0,0.0,2.5
sx,0.0,0.0,2.5
symmetr,0.0,0.0,2.5
symptom,0.0,0.0,2.5
syndrom,0.0,0.0,2.5
synonym,0.0,0.0,2.5
synth,0.0,0.0,5.0
synthes,0.0,0.0,2.5
synthet,0.0,0.0,10.0
systemand,0.0,0.0,2.5
ta,0.0,5.010714036395447,2.305977577770878
tab,0.0,0.0,2.5
tabl,0.0,0.0,17.5
tabletop,0.0,0.0,2.5
tacoma,0.0,0.0,2.5
tad,4.271985235273362,1.0479516371446924,1.9420876621222456
tag,0.0,0.0,2.5
tail,0.0,0.0,2.5
tailor,0.0,0.0,5.0
taint,0.0,0.0,2.5
taiwan,10.0,0.0,0.0
tak,0.0,0.0,2.5
takamin,0.0,10.318851158516171,1.4306765580733931
take,1.1009432546993547,1.6849377170646613,4.8414633035608885
taken,0.0,2.8394367936337863,3.9173823267621817
talent,0.0,0.0,2.5
talk,0.0,2.095903274289385,5.678873587267573
tall,0.0,2.426121873004559,4.703489817566015
taller,0.0,19.549378059091087,1.0479516371446924
tallest,0.0,0.0,2.5
tame,0.0,7.230516925979993,1.7721967586109773
tan,0.0,0.0,5.0
tangl,0.0,3.321928094887363,3.321928094887363
tap,0.0,0.0,15.0
tape,2.51294159473206,2.51294159473206,1.4306765580733931
taper,0.0,3.321928094887363,3.321928094887363
tarnish,0.0,0.0,12.5
tascam,0.0,0.0,5.0
tast,0.0,0.0,12.5
taught,0.0,0.0,12.5
taylor,0.0,0.0,2.5
tc,0.0,0.0,2.5
te,0.0,0.0,5.0
teach,0.0,0.0,15.0
teacher,0.0,0.0,5.0
tear,1.8929578624225243,1.8929578624225243,2.5642927228407246
teas,0.0,0.0,2.5
tech,0.0,10.318851158516171,1.4306765580733931
technic,0.0,2.095903274289385,5.678873587267573
tedious,0.0,0.0,5.0
teen,0.0,0.0,5.0
teenag,0.0,0.0,2.5
teeth,0.0,0.0,7.5
tel,0.0,0.0,5.0
tele,5.912178172468115,1.1244777752946047,1.4021107082530033
telecoust,0.0,0.0,5.0
telefunken,0.0,0.0,2.5
telescop,0.0,28.766956540068726,0.8977117175026231
tell,1.8004783039157417,1.5519538589449478,3.2729956916800913
telscop,0.0,0.0,2.5
temperament,0.0,0.0,2.5
temperatur,0.0,0.0,2.5
tempo,0.0,0.0,5.0
temporari,0.0,0.0,5.0
tempt,3.054750901711627,1.5913711273047662,1.8815421796317378
ten,1.388581658628238,0.0,10.896762903258734
tenaci,0.0,0.0,2.5
tend,0.0,2.24283858896506,5.191936895882927
tendenc,0.0,10.0,0.0
tenor,0.0,0.0,5.0
tension,10.318851158516171,0.0,1.4306765580733931
termin,0.0,10.318851158516171,1.4306765580733931
terribl,4.563586685966588,0.891094146287677,2.025000870445423
terrif,0.0,0.0,7.5
terrifi,0.0,0.0,2.5
test,2.0129799251801126,1.8250557574182213,2.5008382202756176
tex,0.0,0.0,2.5
textur,0.0,0.0,20.0
th,2.8394367936337863,0.0,3.9173823267621817
thank,10.979302227643677,0.692874416298034,1.2271835026634534
thanx,0.0,0.0,2.5
that,3.529811729289795,1.6609640474436815,1.5628698330793307
theater,0.0,10.0,0.0
theblu,0.0,0.0,2.5
thedr,0.0,0.0,2.5
thedunlop,0.0,0.0,5.0
theelixir,0.0,0.0,2.5
thefinish,0.0,0.0,2.5
theguardian,0.0,10.0,0.0
theguitar,0.0,0.0,5.0
their,0.0,0.0,5.0
thekorg,0.0,0.0,2.5
themoen,10.0,0.0,0.0
then,2.2818601624641914,1.3873752254268472,2.8457517921870905
theoret,0.0,0.0,2.5
theori,0.0,0.0,2.5
thepyl,0.0,0.0,2.5
theraput,0.0,0.0,2.5
there,2.5371243473452254,1.4254818121061015,2.496958718726013
thereaft,0.0,0.0,5.0
therebi,0.0,0.0,2.5
therefor,5.678873587267573,0.0,2.095903274289385
thereu,0.0,0.0,2.5
therewil,0.0,0.0,2.5
thermonuclear,0.0,0.0,2.5
thermoplast,0.0,2.8394367936337863,3.9173823267621817
theseagul,0.0,0.0,2.5
theseism,0.0,0.0,2.5
thew,0.0,0.0,2.5
theydon,0.0,0.0,2.5
theyi,0.0,0.0,2.5
thick,3.987417313323204,1.2986450350544751,1.7529681972754376
thicken,0.0,0.0,5.0
thicker,6.4556962358128835,0.0,1.9124892893931982
thickest,0.0,0.0,5.0
thin,0.9484447600040666,2.39500556230144,3.6204807592266683
